mp_index,battery_formula,formula_discharge,framework_formula,preliminary_family,cv_group,average_voltage,target,protocol,model,y_true,y_pred_oof,abs_error,capacity_grav,energy_grav,stability_worst,target_property,best_model
11,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,MnO2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.013758580833332,0.1809300454554548,0.1671714646221228,,,0.013758580833332,stability_worst,ExtraTrees
12,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,MnO2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.015143706666666,0.1700864852183512,0.1549427785516852,,,0.015143706666666,stability_worst,ExtraTrees
13,Na0-1MnPO4,NaMnPO4,MnPO4,phosphate_or_NASICON_like,MnPO4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.002636648750002,0.0908954743830695,0.0882588256330675,,,0.002636648750002,stability_worst,ExtraTrees
14,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,MnO2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.03293045,0.1316935749618547,0.0987631249618547,,,0.03293045,stability_worst,ExtraTrees
15,Na0-1MnPO4,NaMnPO4,MnPO4,phosphate_or_NASICON_like,MnPO4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.010553695357143,0.097319350198217,0.086765654841074,,,0.010553695357143,stability_worst,ExtraTrees
16,Na0-6Cu9(PO4)8,Na6Cu9(PO4)8,Cu9(PO4)8,phosphate_or_NASICON_like,Cu9(PO4)8,,stability_worst,C_strict_post_DFT,ExtraTrees,0.013042322500012,0.2037702818522872,0.1907279593522752,,,0.013042322500012,stability_worst,ExtraTrees
17,Na0-8Fe7(PO4)8,Na8Fe7(PO4)8,Fe7(PO4)8,phosphate_or_NASICON_like,Fe7(PO4)8,,stability_worst,C_strict_post_DFT,ExtraTrees,0.090302505354612,0.071614250893897,0.0186882544607149,,,0.090302505354612,stability_worst,ExtraTrees
18,Na1-2CuP2O7,Na2CuP2O7,CuP2O7,phosphate_or_NASICON_like,CuP2O7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.0,0.061609692025548,0.061609692025548,,,0.0,stability_worst,ExtraTrees
19,Na1-2CuP2O7,Na2CuP2O7,CuP2O7,phosphate_or_NASICON_like,CuP2O7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.017396540909091,0.0621257276095258,0.0447291867004348,,,0.017396540909091,stability_worst,ExtraTrees
20,Na1-3CuCSO7,Na3CuCSO7,CuCSO7,sulfate_like,CuCSO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.089562225192304,0.0618762617629004,0.0276859634294035,,,0.089562225192304,stability_worst,ExtraTrees
21,Na1-2MnPCO7,Na2MnPCO7,MnPCO7,phosphate_or_NASICON_like,MnPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.019404587272727,0.0877581377222194,0.0683535504494924,,,0.019404587272727,stability_worst,ExtraTrees
22,Na0-1FePO4,NaFePO4,FePO4,phosphate_or_NASICON_like,FePO4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.029870462083334,0.1360119511488134,0.1061414890654794,,,0.029870462083334,stability_worst,ExtraTrees
23,Na0-1FePO4,NaFePO4,FePO4,phosphate_or_NASICON_like,FePO4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.024104718749999,0.1344667989152674,0.1103620801652684,,,0.024104718749999,stability_worst,ExtraTrees
24,Na0-1FePO4,NaFePO4,FePO4,phosphate_or_NASICON_like,FePO4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.026914668333333,0.1354711722307891,0.1085565038974561,,,0.026914668333333,stability_worst,ExtraTrees
25,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,MnO2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.082664284375,0.1445081260458816,0.0618438416708816,,,0.082664284375,stability_worst,ExtraTrees
26,Na0-0.67MnPO4,Na2Mn3(PO4)3,MnPO4,phosphate_or_NASICON_like,MnPO4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.024829921666668,0.0572746288343202,0.0324447071676522,,,0.024829921666668,stability_worst,ExtraTrees
27,Na0-0.5MnO2,NaMn2O4,MnO2,transition_metal_oxide_like,MnO2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.025369589583334,0.1209916621097466,0.0956220725264126,,,0.025369589583334,stability_worst,ExtraTrees
28,Na0-1Mn(PO3)3,NaMn(PO3)3,Mn(PO3)3,phosphate_or_NASICON_like,Mn(PO3)3,,stability_worst,C_strict_post_DFT,ExtraTrees,0.010715820064102,0.0282411612315269,0.0175253411674249,,,0.010715820064102,stability_worst,ExtraTrees
29,Na2-3FeSiCO7,Na3FeSiCO7,FeSiCO7,silicate_like,FeSiCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.044322769618057,0.049535046171688,0.005212276553631,,,0.044322769618057,stability_worst,ExtraTrees
30,Na3-6Fe2P(CO4)4,Na6Fe2P(CO4)4,Fe2P(CO4)4,phosphate_or_NASICON_like,Fe2P(CO4)4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.088606300096156,0.0712437357542284,0.0173625643419275,,,0.088606300096156,stability_worst,ExtraTrees
31,Na4-6Mn2C4SO16,Na6Mn2C4SO16,Mn2C4SO16,sulfate_like,Mn2C4SO16,,stability_worst,C_strict_post_DFT,ExtraTrees,0.029121994876541,0.0460348218995856,0.0169128270230446,,,0.029121994876541,stability_worst,ExtraTrees
32,Na4-6Mn2P(CO4)4,Na6Mn2P(CO4)4,Mn2P(CO4)4,phosphate_or_NASICON_like,Mn2P(CO4)4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.074162639978776,0.0631179475738721,0.0110446924049038,,,0.074162639978776,stability_worst,ExtraTrees
33,Na2-3FeBPO7,Na3FeBPO7,FeBPO7,phosphate_or_NASICON_like,FeBPO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.055398535642364,0.0529609000238316,0.0024376356185323,,,0.055398535642364,stability_worst,ExtraTrees
34,Na2-3MnBPO7,Na3MnBPO7,MnBPO7,phosphate_or_NASICON_like,MnBPO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.069957487617182,0.062486514295895,0.0074709733212869,,,0.069957487617182,stability_worst,ExtraTrees
35,Na4-6Cu2C4SO16,Na6Cu2C4SO16,Cu2C4SO16,sulfate_like,Cu2C4SO16,,stability_worst,C_strict_post_DFT,ExtraTrees,0.051603475370368,0.0604988912881347,0.0088954159177667,,,0.051603475370368,stability_worst,ExtraTrees
36,Na2-3CuPCO7,Na3CuPCO7,CuPCO7,phosphate_or_NASICON_like,CuPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.008190581250002,0.0435048666147504,0.0353142853647484,,,0.008190581250002,stability_worst,ExtraTrees
37,Na0-3Ti2(PO4)3,Na3Ti2(PO4)3,Ti2(PO4)3,phosphate_or_NASICON_like,Ti2(PO4)3,,stability_worst,C_strict_post_DFT,ExtraTrees,0.057148416293324,0.0562799936627192,0.0008684226306047,,,0.057148416293324,stability_worst,ExtraTrees
38,Na0-1Mn(GeO3)2,NaMn(GeO3)2,Mn(GeO3)2,transition_metal_oxide_like,Mn(GeO3)2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.083475350648149,0.0754730635505224,0.0080022870976265,,,0.083475350648149,stability_worst,ExtraTrees
39,Na0-2Ti3Fe(PO4)6,Na2Ti3Fe(PO4)6,Ti3Fe(PO4)6,phosphate_or_NASICON_like,Ti3Fe(PO4)6,,stability_worst,C_strict_post_DFT,ExtraTrees,0.055773818749994,0.0556259811507835,0.0001478375992104,,,0.055773818749994,stability_worst,ExtraTrees
40,Na0-9Mn21O40,Na9Mn21O40,Mn21O40,transition_metal_oxide_like,Mn21O40,,stability_worst,C_strict_post_DFT,ExtraTrees,0.04366786043033,0.0973620853268838,0.0536942248965538,,,0.04366786043033,stability_worst,ExtraTrees
41,Na2-3MnSiCO7,Na3MnSiCO7,MnSiCO7,silicate_like,MnSiCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.021623773910588,0.0461470619608139,0.0245232880502259,,,0.021623773910588,stability_worst,ExtraTrees
42,Na1-3GePCO7,Na3GePCO7,GePCO7,phosphate_or_NASICON_like,GePCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.070349762690525,0.047581342785643,0.0227684199048819,,,0.070349762690525,stability_worst,ExtraTrees
43,Na0-1Fe(PO3)3,NaFe(PO3)3,Fe(PO3)3,phosphate_or_NASICON_like,Fe(PO3)3,,stability_worst,C_strict_post_DFT,ExtraTrees,0.015117229102563,0.034129426730523,0.01901219762796,,,0.015117229102563,stability_worst,ExtraTrees
44,Na0-0.5Cu3O4,Na(Cu3O4)2,Cu3O4,transition_metal_oxide_like,Cu3O4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.066328173035714,0.0752305277367369,0.0089023547010228,,,0.066328173035714,stability_worst,ExtraTrees
45,Na1-3SnPCO7,Na3SnPCO7,SnPCO7,phosphate_or_NASICON_like,SnPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.051697199535256,0.0886477571673105,0.0369505576320545,,,0.051697199535256,stability_worst,ExtraTrees
46,Na0.33-0.67FePO4,Na2Fe3(PO4)3,FePO4,phosphate_or_NASICON_like,FePO4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.055010509824554,0.0919346830403085,0.0369241732157545,,,0.055010509824554,stability_worst,ExtraTrees
47,Na2-3CuBSO7,Na3CuBSO7,CuBSO7,sulfate_like,CuBSO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.08911558653846,0.0746016045804693,0.0145139819579906,,,0.08911558653846,stability_worst,ExtraTrees
48,Na2-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,phosphate_or_NASICON_like,MnPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.009036275000001,0.0308780789329587,0.0218418039329577,,,0.009036275000001,stability_worst,ExtraTrees
49,Na2-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,phosphate_or_NASICON_like,MnPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.011072701249999,0.0332827934093503,0.0222100921593513,,,0.011072701249999,stability_worst,ExtraTrees
50,Na2-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,phosphate_or_NASICON_like,MnPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.010254088333333,0.2338202865610113,0.2235661982276783,,,0.010254088333333,stability_worst,ExtraTrees
51,Na2-3MnBSO7,Na3MnBSO7,MnBSO7,sulfate_like,MnBSO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.093666022811982,0.0687957132966944,0.0248703095152875,,,0.093666022811982,stability_worst,ExtraTrees
52,Na4-6Sn2C4SO16,Na6Sn2C4SO16,Sn2C4SO16,sulfate_like,Sn2C4SO16,,stability_worst,C_strict_post_DFT,ExtraTrees,0.067277986477622,0.0811951441729635,0.0139171576953415,,,0.067277986477622,stability_worst,ExtraTrees
53,Na5-7Cu7O13,Na7Cu7O13,Cu7O13,transition_metal_oxide_like,Cu7O13,,stability_worst,C_strict_post_DFT,ExtraTrees,0.087049047249998,0.1066551625881799,0.0196061153381819,,,0.087049047249998,stability_worst,ExtraTrees
54,Na0-1CaFe2(SiO3)4,NaCaFe2(SiO3)4,CaFe2(SiO3)4,silicate_like,CaFe2(SiO3)4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.028742488728063,0.0950429137196671,0.0663004249916041,,,0.028742488728063,stability_worst,ExtraTrees
55,Na0-1MgMn4O8,NaMgMn4O8,MgMn4O8,transition_metal_oxide_like,MgMn4O8,,stability_worst,C_strict_post_DFT,ExtraTrees,0.082000688392857,0.0733091741498085,0.0086915142430484,,,0.082000688392857,stability_worst,ExtraTrees
56,Na0-2MnH4(SO5)2,Na2MnH4(SO5)2,MnH4(SO5)2,sulfate_like,MnH4(SO5)2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.018710770637256,0.113420118138875,0.094709347501619,,,0.018710770637256,stability_worst,ExtraTrees
57,Na0-3Cr2(PO4)3,Na3Cr2(PO4)3,Cr2(PO4)3,phosphate_or_NASICON_like,Cr2(PO4)3,,stability_worst,C_strict_post_DFT,ExtraTrees,0.061561507205885,0.0653318833866632,0.0037703761807782,,,0.061561507205885,stability_worst,ExtraTrees
58,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,phosphate_or_NASICON_like,Cr2(PO4)3,,stability_worst,C_strict_post_DFT,ExtraTrees,0.062883002352944,0.0886934866484722,0.0258104842955282,,,0.062883002352944,stability_worst,ExtraTrees
59,Na0-3V2(PO4)3,Na3V2(PO4)3,V2(PO4)3,phosphate_or_NASICON_like,V2(PO4)3,,stability_worst,C_strict_post_DFT,ExtraTrees,0.014576926617646,0.0673770030209295,0.0528000764032835,,,0.014576926617646,stability_worst,ExtraTrees
60,Na0-1VPO5,NaVPO5,VPO5,phosphate_or_NASICON_like,VPO5,,stability_worst,C_strict_post_DFT,ExtraTrees,0.0056868725,0.0417560611404195,0.0360691886404195,,,0.0056868725,stability_worst,ExtraTrees
61,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,phosphate_or_NASICON_like,CrPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.056423033579551,0.0498598961832737,0.0065631373962772,,,0.056423033579551,stability_worst,ExtraTrees
62,Na0-3V2(PO4)3,Na3V2(PO4)3,V2(PO4)3,phosphate_or_NASICON_like,V2(PO4)3,,stability_worst,C_strict_post_DFT,ExtraTrees,0.035000853250026,0.0548613557175829,0.0198605024675569,,,0.035000853250026,stability_worst,ExtraTrees
63,Na0-1.29V2O5,Na9V14O35,V2O5,transition_metal_oxide_like,V2O5,,stability_worst,C_strict_post_DFT,ExtraTrees,0.025970106530612,0.094212272961569,0.068242166430957,,,0.025970106530612,stability_worst,ExtraTrees
64,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,VSiCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.088130306363638,0.0501695018099456,0.0379608045536923,,,0.088130306363638,stability_worst,ExtraTrees
65,Na0-1VPO5,NaVPO5,VPO5,phosphate_or_NASICON_like,VPO5,,stability_worst,C_strict_post_DFT,ExtraTrees,0.030552756249999,0.0381740130984969,0.0076212568484979,,,0.030552756249999,stability_worst,ExtraTrees
66,Na0-2V3O7,Na2V3O7,V3O7,transition_metal_oxide_like,V3O7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.082158660000001,0.080905758125796,0.0012529018742049,,,0.082158660000001,stability_worst,ExtraTrees
67,Na0-1VPO5,NaVPO5,VPO5,phosphate_or_NASICON_like,VPO5,,stability_worst,C_strict_post_DFT,ExtraTrees,0.027948760937499,0.0312847162648326,0.0033359553273336,,,0.027948760937499,stability_worst,ExtraTrees
68,Na0-1Cr3O8,NaCr3O8,Cr3O8,transition_metal_oxide_like,Cr3O8,,stability_worst,C_strict_post_DFT,ExtraTrees,0.046632533090909,0.1394117787404701,0.092779245649561,,,0.046632533090909,stability_worst,ExtraTrees
69,Na0-1V2O5,NaV2O5,V2O5,transition_metal_oxide_like,V2O5,,stability_worst,C_strict_post_DFT,ExtraTrees,0.00610912375,0.0740778659612861,0.0679687422112861,,,0.00610912375,stability_worst,ExtraTrees
70,Na0-1Mo(PO4)2,NaMo(PO4)2,Mo(PO4)2,phosphate_or_NASICON_like,Mo(PO4)2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.014981788409095,0.0326954208167758,0.0177136324076808,,,0.014981788409095,stability_worst,ExtraTrees
71,Na0-1VP2O7,NaVP2O7,VP2O7,phosphate_or_NASICON_like,VP2O7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.004769900000001,0.0473099641141449,0.0425400641141439,,,0.004769900000001,stability_worst,ExtraTrees
72,Na0-1VP2O7,NaVP2O7,VP2O7,phosphate_or_NASICON_like,VP2O7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.001825057000001,0.0503310838548974,0.0485060268548964,,,0.001825057000001,stability_worst,ExtraTrees
73,Na1-3VPCO7,Na3VPCO7,VPCO7,phosphate_or_NASICON_like,VPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.036701005454538,0.0466181584750814,0.0099171530205434,,,0.036701005454538,stability_worst,ExtraTrees
74,Na0-1V2P2O9,NaV2P2O9,V2P2O9,phosphate_or_NASICON_like,V2P2O9,,stability_worst,C_strict_post_DFT,ExtraTrees,0.035604401346162,0.0249279367571355,0.0106764645890264,,,0.035604401346162,stability_worst,ExtraTrees
75,Na1-2V(PO4)2,Na2V(PO4)2,V(PO4)2,phosphate_or_NASICON_like,V(PO4)2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.031631231875004,0.050045900180997,0.018414668305993,,,0.031631231875004,stability_worst,ExtraTrees
76,Na0-1Cr(GeO3)2,NaCr(GeO3)2,Cr(GeO3)2,transition_metal_oxide_like,Cr(GeO3)2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.09468767537036,0.0872107267541101,0.0074769486162498,,,0.09468767537036,stability_worst,ExtraTrees
77,Na1-2BiPCO7,Na2BiPCO7,BiPCO7,phosphate_or_NASICON_like,BiPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.069386899545459,0.0966948421070028,0.0273079425615438,,,0.069386899545459,stability_worst,ExtraTrees
78,Na0-1V2O5,NaV2O5,V2O5,transition_metal_oxide_like,V2O5,,stability_worst,C_strict_post_DFT,ExtraTrees,0.049967163125,0.0846896436921054,0.0347224805671054,,,0.049967163125,stability_worst,ExtraTrees
79,Na0-3Mo4P5O24,Na3Mo4P5O24,Mo4P5O24,phosphate_or_NASICON_like,Mo4P5O24,,stability_worst,C_strict_post_DFT,ExtraTrees,0.00705728628788,0.0309336562342668,0.0238763699463868,,,0.00705728628788,stability_worst,ExtraTrees
80,Na1-2NdPCO7,Na2NdPCO7,NdPCO7,phosphate_or_NASICON_like,NdPCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.095124963181815,0.0399134159584704,0.0552115472233445,,,0.095124963181815,stability_worst,ExtraTrees
81,Na2-3CrSiCO7,Na3CrSiCO7,CrSiCO7,silicate_like,CrSiCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.041646913356476,0.0553444914093272,0.0136975780528512,,,0.041646913356476,stability_worst,ExtraTrees
82,Na0-1MoP2O7,NaMoP2O7,MoP2O7,phosphate_or_NASICON_like,MoP2O7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.003237321999998,0.0315313890732277,0.0282940670732297,,,0.003237321999998,stability_worst,ExtraTrees
83,Na0-1V(SiO3)2,NaV(SiO3)2,V(SiO3)2,silicate_like,V(SiO3)2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.067616735277782,0.0744019360821597,0.0067852008043777,,,0.067616735277782,stability_worst,ExtraTrees
84,Na0-1Mo2P3O13,NaMo2P3O13,Mo2P3O13,phosphate_or_NASICON_like,Mo2P3O13,,stability_worst,C_strict_post_DFT,ExtraTrees,0.009237340555555,0.0173189486918367,0.0080816081362817,,,0.009237340555555,stability_worst,ExtraTrees
85,Na1-3SiSbCO7,Na3SiSbCO7,SiSbCO7,silicate_like,SiSbCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.059494251818184,0.0623858335969264,0.0028915817787424,,,0.059494251818184,stability_worst,ExtraTrees
86,Na1-2V3P2O13,Na2V3P2O13,V3P2O13,phosphate_or_NASICON_like,V3P2O13,,stability_worst,C_strict_post_DFT,ExtraTrees,0.0,0.0524614837932033,0.0524614837932033,,,0.0,stability_worst,ExtraTrees
87,Na0-1Mo2P3O13,NaMo2P3O13,Mo2P3O13,phosphate_or_NASICON_like,Mo2P3O13,,stability_worst,C_strict_post_DFT,ExtraTrees,0.012988344861112,0.0212414043574788,0.0082530594963668,,,0.012988344861112,stability_worst,ExtraTrees
88,Na0-0.5VO2,NaV2O4,VO2,transition_metal_oxide_like,VO2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.059391077499999,0.0721842227655557,0.0127931452655567,,,0.059391077499999,stability_worst,ExtraTrees
89,Na0-0.67V2O5,Na2V6O15,V2O5,transition_metal_oxide_like,V2O5,,stability_worst,C_strict_post_DFT,ExtraTrees,0.044422464565206,0.0491334775616387,0.0047110129964327,,,0.044422464565206,stability_worst,ExtraTrees
90,Na0-1Mo2P2O9,NaMo2P2O9,Mo2P2O9,phosphate_or_NASICON_like,Mo2P2O9,,stability_worst,C_strict_post_DFT,ExtraTrees,0.030411525576893,0.0286446739264333,0.0017668516504596,,,0.030411525576893,stability_worst,ExtraTrees
91,Na0-1V2O5,NaV2O5,V2O5,transition_metal_oxide_like,V2O5,,stability_worst,C_strict_post_DFT,ExtraTrees,0.078902279375,0.1096770195655162,0.0307747401905162,,,0.078902279375,stability_worst,ExtraTrees
92,Na0-0.25CrO2,NaCr4O8,CrO2,transition_metal_oxide_like,CrO2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.066267404999983,0.0636177560317467,0.0026496489682363,,,0.066267404999983,stability_worst,ExtraTrees
93,Na4-6Bi2B4SO16,Na6Bi2B4SO16,Bi2B4SO16,sulfate_like,Bi2B4SO16,,stability_worst,C_strict_post_DFT,ExtraTrees,0.068665403888894,0.0805709032514919,0.0119054993625979,,,0.068665403888894,stability_worst,ExtraTrees
94,Na0-1V(GeO3)2,NaV(GeO3)2,V(GeO3)2,transition_metal_oxide_like,V(GeO3)2,,stability_worst,C_strict_post_DFT,ExtraTrees,0.046880893703709,0.0836805512184206,0.0367996575147116,,,0.046880893703709,stability_worst,ExtraTrees
95,Na2-6Bi2C4SO16,Na6Bi2C4SO16,Bi2C4SO16,sulfate_like,Bi2C4SO16,,stability_worst,C_strict_post_DFT,ExtraTrees,0.091845204371407,0.0809733119809151,0.0108718923904918,,,0.091845204371407,stability_worst,ExtraTrees
96,Na2-3SiBiCO7,Na3SiBiCO7,SiBiCO7,silicate_like,SiBiCO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.034626122630215,0.0852293211908901,0.0506031985606751,,,0.034626122630215,stability_worst,ExtraTrees
97,Na1-2VCSO7,Na2VCSO7,VCSO7,sulfate_like,VCSO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.08290958784091,0.0553673237699584,0.0275422640709515,,,0.08290958784091,stability_worst,ExtraTrees
98,Na4-6Cr2P(CO4)4,Na6Cr2P(CO4)4,Cr2P(CO4)4,phosphate_or_NASICON_like,Cr2P(CO4)4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.063655591954731,0.076182540958313,0.012526949003582,,,0.063655591954731,stability_worst,ExtraTrees
99,Na2-3BiBPO7,Na3BiBPO7,BiBPO7,phosphate_or_NASICON_like,BiBPO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.075517408368057,0.0629926304656533,0.0125247779024036,,,0.075517408368057,stability_worst,ExtraTrees
100,Na4-6V2P(CO4)4,Na6V2P(CO4)4,V2P(CO4)4,phosphate_or_NASICON_like,V2P(CO4)4,,stability_worst,C_strict_post_DFT,ExtraTrees,0.081031801959889,0.0530218130865273,0.0280099888733616,,,0.081031801959889,stability_worst,ExtraTrees
101,Na2-3VBPO7,Na3VBPO7,VBPO7,phosphate_or_NASICON_like,VBPO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.085130277202384,0.1093601587136158,0.0242298815112318,,,0.085130277202384,stability_worst,ExtraTrees
102,Na2-3SiBiBO7,Na3SiBiBO7,SiBiBO7,silicate_like,SiBiBO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.085011077499999,0.0688860822194075,0.0161249952805914,,,0.085011077499999,stability_worst,ExtraTrees
103,Na1-2CrCSO7,Na2CrCSO7,CrCSO7,sulfate_like,CrCSO7,,stability_worst,C_strict_post_DFT,ExtraTrees,0.053633645796243,0.0771887558583655,0.0235551100621225,,,0.053633645796243,stability_worst,ExtraTrees
104,Na0-2V6O13,Na2V6O13,V6O13,transition_metal_oxide_like,V6O13,,stability_worst,C_strict_post_DFT,ExtraTrees,0.040702089444453,0.0587082688545506,0.0180061794100976,,,0.040702089444453,stability_worst,ExtraTrees
105,Na4-6V2C4SO16,Na6V2C4SO16,V2C4SO16,sulfate_like,V2C4SO16,,stability_worst,C_strict_post_DFT,ExtraTrees,0.0,0.047041295342503,0.047041295342503,,,0.0,stability_worst,ExtraTrees
106,Na0-1Mo2(PO4)3,NaMo2(PO4)3,Mo2(PO4)3,phosphate_or_NASICON_like,Mo2(PO4)3,,stability_worst,C_strict_post_DFT,ExtraTrees,0.007146244722207,0.0178094049523422,0.0106631602301352,,,0.007146244722207,stability_worst,ExtraTrees
